 경기도 안양시 동안구 관양동	1507-2	1507	0002	파인빌	전세	13.52	201705	1~10	         8,000	             0	5	2014	흥안대로												
 경기도 안양시 동안구 관양동	1507-2	1507	0002	파인빌	전세	13.52	201705	11~20	         8,500	             0	7	2014	흥안대로												
 경기도 안양시 동안구 관양동	1507-2	1507	0002	파인빌	월세	13.53	201706	1~10	           500	            47	3	2014	흥안대로												
 경기도 안양시 동안구 관양동	1507-2	1507	0002	파인빌	월세	14.11	201706	21~30	           500	            50	6	2014	흥안대로												
 경기도 안양시 동안구 관양동	1507-2	1507	0002	파인빌	전세	13.52	201707	1~10	         8,000	             0	2	2014	흥안대로												
 경기도 안양시 동안구 관양동	1815	1815	0000	평촌더샵센트럴시티	전세	84.99	201705	1~10	        56,000	             0	31	2016	시민대로327번길												
 경기도 안양시 동안구 관양동	1815	1815	0000	평촌더샵센트럴시티	전세	84.99	201705	1~10	        55,000	             0	24	2016	시민대로327번길												
 경기도 안양시 동안구 관양동	1815	1815	0000	평촌더샵센트럴시티	전세	60	201706	1~10	        33,000	             0	19	2016	시민대로327번길												
 경기도 안양시 동안구 관양동	1586-6	1586	0006	한가람(두산)	전세	84.84	201705	1~10	        38,000	             0	3	1992	달안로												
 경기도 안양시 동안구 관양동	1586-6	1586	0006	한가람(두산)	전세	84.84	201705	21~31	        42,000	             0	8	1992	달안로												
 경기도 안양시 동안구 관양동	1586-6	1586	0006	한가람(두산)	전세	59.97	201706	1~10	        30,000	             0	2	1992	달안로												
 경기도 안양시 동안구 관양동	1586-6	1586	0006	한가람(두산)	전세	84.84	201706	21~30	        33,500	             0	11	1992	달안로												
 경기도 안양시 동안구 관양동	1586-6	1586	0006	한가람(두산)	전세	84.84	201706	21~30	        35,000	             0	1	1992	달안로												
 경기도 안양시 동안구 관양동	1586-5	1586	0005	한가람(삼성)	전세	84.93	201705	21~31	        33,000	             0	1	1995	학의로												
 경기도 안양시 동안구 관양동	1586-5	1586	0005	한가람(삼성)	전세	59.76	201705	21~31	        29,000	             0	6	1995	학의로												
 경기도 안양시 동안구 관양동	1586-5	1586	0005	한가람(삼성)	월세	84.93	201706	11~20	        24,000	            39	14	1995	학의로												
 경기도 안양시 동안구 관양동	1586-5	1586	0005	한가람(삼성)	전세	84.93	201706	21~30	        35,000	             0	24	1995	학의로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201705	1~10	        22,000	             0	12	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201705	1~10	        25,000	             0	23	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201705	1~10	        25,500	             0	3	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201705	1~10	        25,500	             0	3	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201705	11~20	        23,500	             0	2	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201705	11~20	        26,000	             0	12	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201705	11~20	        24,000	             0	14	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201705	11~20	        25,000	             0	6	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201705	11~20	        22,000	             0	3	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201705	11~20	        25,000	             0	4	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201705	11~20	        25,000	             0	11	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201705	11~20	        25,000	             0	7	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201705	21~31	        24,000	             0	6	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	월세	51.75	201705	21~31	         2,000	            72	9	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201705	21~31	        25,000	             0	3	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201706	1~10	        23,000	             0	9	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201706	1~10	        24,000	             0	2	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	월세	51.75	201706	1~10	        19,000	            10	1	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201706	1~10	        25,900	             0	9	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201706	1~10	        25,000	             0	6	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201706	1~10	        25,000	             0	6	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201706	11~20	        27,000	             0	7	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	월세	51.75	201706	21~30	        23,000	            10	2	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201706	21~30	        24,000	             0	4	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201706	21~30	        24,000	             0	5	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201706	21~30	        25,500	             0	12	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201706	21~30	        23,000	             0	4	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	51.75	201707	1~10	        23,000	             0	3	1996	달안로												
 경기도 안양시 동안구 관양동	1589	1589	0000	한가람(세경)	전세	49.68	201707	21~31	        24,500	             0	3	1996	달안로												
 경기도 안양시 동안구 관양동	1589-1	1589	0001	한가람(신라)	월세	38.33	201705	1~10	         1,000	            65	19	1992	달안로												
 경기도 안양시 동안구 관양동	1589-1	1589	0001	한가람(신라)	전세	42.73	201705	1~10	        17,500	             0	15	1992	달안로												
 경기도 안양시 동안구 관양동	1589-1	1589	0001	한가람(신라)	전세	42.73	201705	1~10	        17,000	             0	15	1992	달안로												
 경기도 안양시 동안구 관양동	1589-1	1589	0001	한가람(신라)	전세	45.8	201705	1~10	        19,000	             0	6	1992	달안로												
 경기도 안양시 동안구 관양동	1589-1	1589	0001	한가람(신라)	월세	38.33	201705	1~10	         1,000	            57	23	1992	달안로												
 경기도 안양시 동안구 관양동	1589-1	1589	0001	한가람(신라)	전세	38.33	201705	1~10	        16,000	             0	7	1992	달안로												
 경기도 안양시 동안구 관양동	1589-1	1589	0001	한가람(신라)	전세	59.76	201705	1~10	        25,000	             0	1	1992	달안로												
 경기도 안양시 동안구 관양동	1589-1	1589	0001	한가람(신라)	전세	59.76	201705	11~20	        27,500	             0	5	1992	달안로												
